Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M05014708,user4175@globalenterprise.com,Summary,Generated,2024-05-12 00:45:00,4,3
M05014711,user2855@globalenterprise.com,Summary,Generated,2024-05-02 01:08:00,4,2
M05014712,user737@globalenterprise.com,Summary,Generated,2024-05-03 00:50:00,2,2
M05014713,user4796@globalenterprise.com,Summary,Generated,2024-05-22 01:21:00,3,1
M05014715,user952@globalenterprise.com,Summary,Generated,2024-05-03 01:36:00,3,3
M05014716,user7700@globalenterprise.com,Summary,Generated,2024-05-06 01:38:00,2,3
M05014718,user353@globalenterprise.com,Summary,Generated,2024-05-11 00:37:00,5,1
M05014719,user2918@globalenterprise.com,Summary,Generated,2024-05-28 00:30:00,2,3
M05014721,user4231@globalenterprise.com,Summary,Generated,2024-05-07 00:58:00,5,2
M05014722,user6718@globalenterprise.com,Summary,Generated,2024-05-10 00:34:00,2,3
M05014724,user5842@globalenterprise.com,Summary,Generated,2024-05-07 01:09:00,4,1
M05014726,user7629@globalenterprise.com,Summary,Generated,2024-05-05 00:53:00,3,2
M05014727,user2675@globalenterprise.com,Summary,Generated,2024-05-19 00:40:00,2,2
M05014731,user7289@globalenterprise.com,Summary,Generated,2024-05-27 00:24:00,4,1
M05014732,user1834@globalenterprise.com,Summary,Generated,2024-05-27 00:34:00,5,1
M05014733,user3483@globalenterprise.com,Summary,Generated,2024-05-10 00:18:00,4,3
M05014735,user5625@globalenterprise.com,Summary,Generated,2024-05-22 01:28:00,2,1
M05014737,user1022@globalenterprise.com,Summary,Generated,2024-05-16 01:55:00,2,1
M05014738,user7279@globalenterprise.com,Summary,Generated,2024-05-27 00:50:00,2,2
M05014739,user4581@globalenterprise.com,Summary,Generated,2024-05-04 00:35:00,2,3
M05014740,user4614@globalenterprise.com,Summary,Generated,2024-05-23 01:21:00,2,2
M05014741,user2082@globalenterprise.com,Summary,Generated,2024-05-20 01:43:00,4,2
M05014742,user1265@globalenterprise.com,Summary,Generated,2024-05-13 01:05:00,2,1
M05014743,user4825@globalenterprise.com,Summary,Generated,2024-05-27 01:46:00,5,2
M05014744,user5121@globalenterprise.com,Summary,Generated,2024-05-18 01:28:00,4,1
M05014745,user2753@globalenterprise.com,Summary,Generated,2024-05-15 01:59:00,2,2
M05014746,user4824@globalenterprise.com,Summary,Generated,2024-05-11 01:45:00,2,3
M05014748,user1123@globalenterprise.com,Summary,Generated,2024-05-17 00:35:00,4,2
M05014750,user3238@globalenterprise.com,Summary,Generated,2024-05-26 00:20:00,4,3
M05014751,user6273@globalenterprise.com,Summary,Generated,2024-05-07 00:22:00,3,1
M05014753,user2327@globalenterprise.com,Summary,Generated,2024-05-25 01:20:00,2,1
M05014754,user969@globalenterprise.com,Summary,Generated,2024-05-26 00:20:00,2,3
M05014755,user3581@globalenterprise.com,Summary,Generated,2024-05-25 01:32:00,3,2
M05014756,user4659@globalenterprise.com,Summary,Generated,2024-05-10 01:39:00,5,2
M05014757,user2697@globalenterprise.com,Summary,Generated,2024-05-13 00:58:00,5,2
M05014758,user6951@globalenterprise.com,Summary,Generated,2024-05-29 00:39:00,3,1
M05014759,user4707@globalenterprise.com,Summary,Generated,2024-05-22 00:20:00,3,1
M05014760,user295@globalenterprise.com,Summary,Generated,2024-05-07 00:21:00,4,1
M05014761,user1607@globalenterprise.com,Summary,Generated,2024-05-18 00:25:00,4,2
M05014762,user6494@globalenterprise.com,Summary,Generated,2024-05-17 00:16:00,4,2
M05014764,user2802@globalenterprise.com,Summary,Generated,2024-05-22 01:19:00,2,1
M05014765,user5039@globalenterprise.com,Summary,Generated,2024-05-22 01:12:00,4,2
M05014768,user4172@globalenterprise.com,Summary,Generated,2024-05-26 01:17:00,5,3
M05014769,user7392@globalenterprise.com,Summary,Generated,2024-05-21 00:43:00,5,3
M05014770,user5330@globalenterprise.com,Summary,Generated,2024-05-09 00:54:00,2,1
M05014771,user1744@globalenterprise.com,Summary,Generated,2024-05-23 01:52:00,2,1
M05014772,user4531@globalenterprise.com,Summary,Generated,2024-05-04 01:45:00,5,1
M05014773,user6331@globalenterprise.com,Summary,Generated,2024-05-12 01:17:00,3,2
M05014774,user6600@globalenterprise.com,Summary,Generated,2024-05-27 01:58:00,4,3
M05014778,user2983@globalenterprise.com,Summary,Generated,2024-05-28 01:05:00,3,3
M05014779,user1745@globalenterprise.com,Summary,Generated,2024-05-23 01:33:00,2,3
M05014781,user5757@globalenterprise.com,Summary,Generated,2024-05-07 01:55:00,5,3
M05014782,user687@globalenterprise.com,Summary,Generated,2024-05-09 01:22:00,2,1
M05014784,user6227@globalenterprise.com,Summary,Generated,2024-05-20 01:41:00,2,3
M05014785,user361@globalenterprise.com,Summary,Generated,2024-05-25 01:31:00,2,1
M05014786,user6677@globalenterprise.com,Summary,Generated,2024-05-14 01:58:00,2,2
M05014789,user4420@globalenterprise.com,Summary,Generated,2024-05-10 01:35:00,5,1
M05014791,user6962@globalenterprise.com,Summary,Generated,2024-05-21 01:02:00,4,3
M05014792,user7139@globalenterprise.com,Summary,Generated,2024-05-16 01:34:00,5,1
M05014793,user7404@globalenterprise.com,Summary,Generated,2024-05-26 01:12:00,2,1
M05014794,user3690@globalenterprise.com,Summary,Generated,2024-05-12 00:26:00,3,2
M05014796,user875@globalenterprise.com,Summary,Generated,2024-05-28 01:10:00,3,1
M05014797,user3247@globalenterprise.com,Summary,Generated,2024-05-10 01:02:00,3,1
M05014798,user4144@globalenterprise.com,Summary,Generated,2024-05-02 01:54:00,4,2
M05014799,user3894@globalenterprise.com,Summary,Generated,2024-05-25 00:15:00,2,2
M05014801,user2323@globalenterprise.com,Summary,Generated,2024-05-22 01:00:00,4,3
M05014802,user2677@globalenterprise.com,Summary,Generated,2024-05-28 01:39:00,4,1
M05014804,user2280@globalenterprise.com,Summary,Generated,2024-05-15 01:25:00,2,1
M05014805,user3799@globalenterprise.com,Summary,Generated,2024-05-13 01:57:00,4,2
M05014807,user7787@globalenterprise.com,Summary,Generated,2024-05-24 01:22:00,2,2
M05014809,user2669@globalenterprise.com,Summary,Generated,2024-05-08 01:52:00,4,1
M05014810,user6729@globalenterprise.com,Summary,Generated,2024-05-29 00:41:00,4,1
M05014811,user4035@globalenterprise.com,Summary,Generated,2024-05-11 01:44:00,5,2
M05014812,user4016@globalenterprise.com,Summary,Generated,2024-05-28 01:46:00,2,1
M05014813,user2804@globalenterprise.com,Summary,Generated,2024-05-22 01:10:00,2,1
M05014814,user5117@globalenterprise.com,Summary,Generated,2024-05-08 01:31:00,4,1
M05014815,user880@globalenterprise.com,Summary,Generated,2024-05-26 00:42:00,3,2
M05014816,user426@globalenterprise.com,Summary,Generated,2024-05-23 00:47:00,5,2
M05014817,user4435@globalenterprise.com,Summary,Generated,2024-05-12 01:46:00,4,3
M05014819,user4748@globalenterprise.com,Summary,Generated,2024-05-20 01:10:00,4,2
M05014822,user6510@globalenterprise.com,Summary,Generated,2024-05-18 00:35:00,2,3
M05014823,user6439@globalenterprise.com,Summary,Generated,2024-05-10 00:33:00,3,1
M05014824,user514@globalenterprise.com,Summary,Generated,2024-05-28 00:53:00,5,2
M05014826,user6269@globalenterprise.com,Summary,Generated,2024-05-24 01:28:00,5,1
M05014827,user419@globalenterprise.com,Summary,Generated,2024-05-02 00:46:00,3,1
M05014828,user7214@globalenterprise.com,Summary,Generated,2024-05-10 00:20:00,5,1
M05014830,user1318@globalenterprise.com,Summary,Generated,2024-05-09 01:39:00,2,3
M05014831,user3286@globalenterprise.com,Summary,Generated,2024-05-05 00:55:00,4,3
M05014832,user2250@globalenterprise.com,Summary,Generated,2024-05-24 00:40:00,2,1
M05014834,user996@globalenterprise.com,Summary,Generated,2024-05-28 00:51:00,3,2
M05014835,user1048@globalenterprise.com,Summary,Generated,2024-05-09 00:32:00,2,1
M05014836,user7184@globalenterprise.com,Summary,Generated,2024-05-02 00:24:00,4,1
M05014838,user1405@globalenterprise.com,Summary,Generated,2024-05-17 01:04:00,5,2
M05014840,user5980@globalenterprise.com,Summary,Generated,2024-05-04 01:10:00,5,3
M05014844,user6895@globalenterprise.com,Summary,Generated,2024-05-04 00:15:00,4,3
M05014845,user7710@globalenterprise.com,Summary,Generated,2024-05-15 01:04:00,5,1
M05014846,user4908@globalenterprise.com,Summary,Generated,2024-05-29 01:10:00,2,3
M05014849,user475@globalenterprise.com,Summary,Generated,2024-05-22 00:33:00,5,1
M05014850,user6375@globalenterprise.com,Summary,Generated,2024-05-27 00:24:00,2,2
M05014852,user1704@globalenterprise.com,Summary,Generated,2024-05-07 01:12:00,4,1
M05014853,user5093@globalenterprise.com,Summary,Generated,2024-05-08 00:39:00,5,3
M05014854,user3762@globalenterprise.com,Summary,Generated,2024-05-05 01:38:00,2,1
M05014855,user7516@globalenterprise.com,Summary,Generated,2024-05-29 01:22:00,5,3
M05014856,user1151@globalenterprise.com,Summary,Generated,2024-05-04 00:15:00,3,3
M05014857,user5573@globalenterprise.com,Summary,Generated,2024-05-03 01:49:00,2,3
M05014858,user2414@globalenterprise.com,Summary,Generated,2024-05-03 01:52:00,4,2
M05014859,user5213@globalenterprise.com,Summary,Generated,2024-05-15 00:47:00,4,2
M05014860,user584@globalenterprise.com,Summary,Generated,2024-05-02 00:48:00,2,1
M05014861,user6355@globalenterprise.com,Summary,Generated,2024-05-13 01:01:00,2,3
M05014862,user6338@globalenterprise.com,Summary,Generated,2024-05-17 01:39:00,4,2
M05014863,user3790@globalenterprise.com,Summary,Generated,2024-05-28 01:14:00,5,1
M05014864,user5879@globalenterprise.com,Summary,Generated,2024-05-08 00:47:00,2,2
M05014865,user6935@globalenterprise.com,Summary,Generated,2024-05-10 00:31:00,5,3
M05014866,user3122@globalenterprise.com,Summary,Generated,2024-05-16 00:48:00,2,3
M05014867,user1684@globalenterprise.com,Summary,Generated,2024-05-28 01:56:00,4,2
M05014868,user3824@globalenterprise.com,Summary,Generated,2024-05-17 01:04:00,2,1
M05014869,user4436@globalenterprise.com,Summary,Generated,2024-05-21 01:25:00,3,3
M05014870,user4663@globalenterprise.com,Summary,Generated,2024-05-16 00:39:00,2,1
M05014875,user5848@globalenterprise.com,Summary,Generated,2024-05-26 00:45:00,2,2
M05014878,user2847@globalenterprise.com,Summary,Generated,2024-05-08 01:08:00,2,3
M05014880,user333@globalenterprise.com,Summary,Generated,2024-05-23 00:47:00,4,2
M05014881,user2649@globalenterprise.com,Summary,Generated,2024-05-05 01:27:00,3,2
M05014882,user3984@globalenterprise.com,Summary,Generated,2024-05-08 01:41:00,4,2
M05014883,user5268@globalenterprise.com,Summary,Generated,2024-05-17 01:48:00,5,1
M05014884,user6173@globalenterprise.com,Summary,Generated,2024-05-22 01:31:00,5,3
M05014886,user5295@globalenterprise.com,Summary,Generated,2024-05-08 01:08:00,4,3
M05014888,user4159@globalenterprise.com,Summary,Generated,2024-05-14 01:17:00,4,3
M05014889,user7687@globalenterprise.com,Summary,Generated,2024-05-22 00:31:00,2,2
M05014890,user2574@globalenterprise.com,Summary,Generated,2024-05-26 00:54:00,5,2
M05014891,user2778@globalenterprise.com,Summary,Generated,2024-05-07 01:44:00,4,3
M05014892,user2023@globalenterprise.com,Summary,Generated,2024-05-11 01:09:00,3,3
M05014894,user3589@globalenterprise.com,Summary,Generated,2024-05-20 01:25:00,3,1
M05014895,user73@globalenterprise.com,Summary,Generated,2024-05-06 01:15:00,3,2
M05014896,user2597@globalenterprise.com,Summary,Generated,2024-05-25 00:22:00,5,3
M05014897,user2248@globalenterprise.com,Summary,Generated,2024-05-11 00:15:00,3,2
M05014898,user68@globalenterprise.com,Summary,Generated,2024-05-10 01:01:00,3,1
M05014900,user4680@globalenterprise.com,Summary,Generated,2024-05-04 00:43:00,2,2
M05014905,user6490@globalenterprise.com,Summary,Generated,2024-05-11 01:36:00,3,2
M05014906,user2427@globalenterprise.com,Summary,Generated,2024-05-28 00:57:00,2,3
M05014908,user5866@globalenterprise.com,Summary,Generated,2024-05-15 01:15:00,3,2
M05014910,user3727@globalenterprise.com,Summary,Generated,2024-05-21 01:03:00,3,2
M05014911,user5771@globalenterprise.com,Summary,Generated,2024-05-13 01:58:00,2,1
M05014912,user1947@globalenterprise.com,Summary,Generated,2024-05-10 00:16:00,5,3
M05014913,user5827@globalenterprise.com,Summary,Generated,2024-05-07 01:23:00,4,3
M05014914,user5935@globalenterprise.com,Summary,Generated,2024-05-05 00:57:00,4,3
M05014916,user6479@globalenterprise.com,Summary,Generated,2024-05-27 00:53:00,3,2
M05014917,user2656@globalenterprise.com,Summary,Generated,2024-05-26 00:48:00,5,2
M05014918,user960@globalenterprise.com,Summary,Generated,2024-05-06 00:51:00,5,3
M05014921,user7473@globalenterprise.com,Summary,Generated,2024-05-18 01:35:00,2,3
M05014922,user4502@globalenterprise.com,Summary,Generated,2024-05-08 00:43:00,3,3
M05014923,user887@globalenterprise.com,Summary,Generated,2024-05-28 00:18:00,4,2
M05014925,user3678@globalenterprise.com,Summary,Generated,2024-05-24 00:35:00,4,1
M05014926,user3306@globalenterprise.com,Summary,Generated,2024-05-14 01:31:00,4,1
M05014929,user358@globalenterprise.com,Summary,Generated,2024-05-11 01:01:00,5,1
M05014931,user264@globalenterprise.com,Summary,Generated,2024-05-16 01:01:00,2,1
M05014933,user5867@globalenterprise.com,Summary,Generated,2024-05-10 01:58:00,3,1
M05014934,user3720@globalenterprise.com,Summary,Generated,2024-05-06 01:20:00,4,3
M05014935,user4912@globalenterprise.com,Summary,Generated,2024-05-05 01:10:00,2,1
M05014936,user5473@globalenterprise.com,Summary,Generated,2024-05-23 00:33:00,5,2
M05014937,user3595@globalenterprise.com,Summary,Generated,2024-05-29 01:14:00,4,2
M05014938,user1079@globalenterprise.com,Summary,Generated,2024-05-02 01:19:00,5,2
M05014939,user4666@globalenterprise.com,Summary,Generated,2024-05-20 01:48:00,2,2
M05014945,user3299@globalenterprise.com,Summary,Generated,2024-05-14 01:16:00,3,3
M05014946,user6531@globalenterprise.com,Summary,Generated,2024-05-06 01:07:00,5,1
M05014948,user571@globalenterprise.com,Summary,Generated,2024-05-28 00:53:00,4,2
M05014950,user920@globalenterprise.com,Summary,Generated,2024-05-16 01:41:00,2,1
M05014951,user5583@globalenterprise.com,Summary,Generated,2024-05-08 01:27:00,5,3
M05014952,user2347@globalenterprise.com,Summary,Generated,2024-05-05 00:47:00,2,3
M05014954,user7597@globalenterprise.com,Summary,Generated,2024-05-16 00:48:00,3,3
M05014955,user4957@globalenterprise.com,Summary,Generated,2024-05-13 01:10:00,4,1
M05014956,user6935@globalenterprise.com,Summary,Generated,2024-05-28 00:39:00,2,1
M05014958,user2488@globalenterprise.com,Summary,Generated,2024-05-17 00:16:00,5,2
M05014959,user408@globalenterprise.com,Summary,Generated,2024-05-17 01:43:00,3,3
M05014961,user4060@globalenterprise.com,Summary,Generated,2024-05-21 01:36:00,2,3
M05014962,user5267@globalenterprise.com,Summary,Generated,2024-05-11 01:33:00,4,3
M05014963,user6750@globalenterprise.com,Summary,Generated,2024-05-29 00:37:00,4,3
M05014964,user2919@globalenterprise.com,Summary,Generated,2024-05-04 00:57:00,5,3
M05014965,user6445@globalenterprise.com,Summary,Generated,2024-05-12 01:24:00,4,1
M05014966,user3475@globalenterprise.com,Summary,Generated,2024-05-02 00:18:00,5,3
M05014968,user3745@globalenterprise.com,Summary,Generated,2024-05-24 01:07:00,5,3
M05014970,user970@globalenterprise.com,Summary,Generated,2024-05-27 01:48:00,2,1
M05014971,user3664@globalenterprise.com,Summary,Generated,2024-05-10 00:31:00,2,1
M05014972,user1874@globalenterprise.com,Summary,Generated,2024-05-04 01:49:00,2,1
M05014973,user4679@globalenterprise.com,Summary,Generated,2024-05-18 01:18:00,3,3
M05014974,user5705@globalenterprise.com,Summary,Generated,2024-05-29 00:28:00,3,2
M05014975,user2457@globalenterprise.com,Summary,Generated,2024-05-27 00:18:00,5,3
M05014977,user1720@globalenterprise.com,Summary,Generated,2024-05-11 01:46:00,3,1
M05014978,user5003@globalenterprise.com,Summary,Generated,2024-05-29 01:54:00,4,2
M05014981,user86@globalenterprise.com,Summary,Generated,2024-05-13 00:26:00,3,2
M05014982,user129@globalenterprise.com,Summary,Generated,2024-05-22 01:10:00,3,2
M05014983,user3743@globalenterprise.com,Summary,Generated,2024-05-18 01:50:00,2,2
M05014984,user28@globalenterprise.com,Summary,Generated,2024-05-07 00:53:00,3,2
M05014987,user4715@globalenterprise.com,Summary,Generated,2024-05-28 01:19:00,2,2
M05014988,user5846@globalenterprise.com,Summary,Generated,2024-05-19 01:43:00,4,1
M05014989,user5203@globalenterprise.com,Summary,Generated,2024-05-15 01:17:00,3,1
M05014990,user6815@globalenterprise.com,Summary,Generated,2024-05-05 01:20:00,2,2
M05014992,user1101@globalenterprise.com,Summary,Generated,2024-05-25 01:33:00,3,2
M05014994,user6435@globalenterprise.com,Summary,Generated,2024-05-08 00:15:00,4,2
M05014995,user5785@globalenterprise.com,Summary,Generated,2024-05-11 00:15:00,5,1
M05014996,user7649@globalenterprise.com,Summary,Generated,2024-05-14 00:22:00,3,1
M05014999,user3846@globalenterprise.com,Summary,Generated,2024-05-29 01:49:00,4,1
M05015001,user4911@globalenterprise.com,Summary,Generated,2024-05-04 01:43:00,5,2
M05015005,user4988@globalenterprise.com,Summary,Generated,2024-05-24 01:58:00,2,1
M05015007,user4559@globalenterprise.com,Summary,Generated,2024-05-14 00:54:00,3,1
M05015009,user534@globalenterprise.com,Summary,Generated,2024-05-18 00:43:00,5,1
M05015010,user2705@globalenterprise.com,Summary,Generated,2024-05-24 01:37:00,5,2
M05015011,user6811@globalenterprise.com,Summary,Generated,2024-05-16 01:00:00,4,1
M05015012,user6871@globalenterprise.com,Summary,Generated,2024-05-24 00:46:00,3,3
M05015015,user3@globalenterprise.com,Summary,Generated,2024-05-25 01:44:00,4,1
M05015016,user55@globalenterprise.com,Summary,Generated,2024-05-22 00:44:00,3,2
M05015017,user7455@globalenterprise.com,Summary,Generated,2024-05-21 01:26:00,5,3
M05015018,user6038@globalenterprise.com,Summary,Generated,2024-05-02 01:43:00,2,1
M05015020,user3644@globalenterprise.com,Summary,Generated,2024-05-20 01:46:00,3,3
M05015021,user5903@globalenterprise.com,Summary,Generated,2024-05-18 01:59:00,5,2
M05015024,user1388@globalenterprise.com,Summary,Generated,2024-05-07 01:02:00,2,2
M05015026,user3866@globalenterprise.com,Summary,Generated,2024-05-17 01:40:00,5,3
M05015027,user1782@globalenterprise.com,Summary,Generated,2024-05-11 00:40:00,4,1
M05015028,user5661@globalenterprise.com,Summary,Generated,2024-05-05 01:19:00,3,2
M05015029,user1487@globalenterprise.com,Summary,Generated,2024-05-24 01:48:00,5,3
M05015030,user1686@globalenterprise.com,Summary,Generated,2024-05-26 00:31:00,4,2
M05015032,user6612@globalenterprise.com,Summary,Generated,2024-05-25 01:39:00,2,3
M05015034,user6720@globalenterprise.com,Summary,Generated,2024-05-24 01:51:00,3,1
M05015035,user57@globalenterprise.com,Summary,Generated,2024-05-26 00:24:00,4,1
M05015038,user2700@globalenterprise.com,Summary,Generated,2024-05-05 01:13:00,3,2
M05015039,user4707@globalenterprise.com,Summary,Generated,2024-05-23 01:29:00,3,1
